"Month","Type","Number","Title","Type2","URL"
2000-02-29,"Decree","Decreto 72/000","APROBACION DEL PLAN GENERAL DE ESTUDIOS PARA OFICIALES DEL CUERPO DE SERVICIOS GENERALES DEL COMANDO GENERAL DE LA FUERZA AEREA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/72-2000"
2000-02-29,"Decree","Decreto 71/000","APROBACION DEL PLAN GENERAL DE ESTUDIOS PARA OFICIALES DEL CUERPO DE SERVICIOS GENERALES DEL COMANDO GENERAL DE LA FUERZA AEREA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/71-2000"
2000-02-29,"Decree","Decreto 70/000","SISTEMA DE CALIFICACION Y ASCENSOS DEL COMANDO GENERAL DEL EJERCITO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/70-2000"
2000-02-29,"Decree","Decreto 69/000","CREACION DEL DISTINTIVO AL MERITO DE LA ESCUELA DE ESPECIALIDADES DE LA ARMADA - REGLAMENTACION DEL USO DEL DISTINTIVO AL MERITO DE LA ESCUELA
DE ESPECIALIDADES DE LA ARMADA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/69-2000"
2000-02-29,"Decree","Decreto 68/000","APROBACION DEL PRESUPUESTO OPERATIVO DE ANTEL. EJERCICIO 1998","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/68-2000"
2000-02-29,"Decree","Decreto 67/000","ESTRUCTURA ORGANICA Y FUNCIONAL DE LA UNIDAD REGULADORA DE LA ENERGIA ELECTRICA. UREE","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/67-2000"
2000-02-29,"Decree","Decreto 66/000","APROBACION DEL PRESUPUESTO OPERATIVO DE LA DIRECCION GENERAL DE CASINOS. EJERCICIO 1999","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/66-2000"
2000-02-29,"Decree","Decreto 65/000","PRODUCTOS DE CONSUMO - CONTROL DE CALIDAD","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/65-2000"
2000-02-29,"Decree","Decreto 64/000","REGULACION DEL ETIQUETADO Y ROTULADO DE PRODUCTOS TEXTILES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/64-2000"
2000-02-29,"Decree","Decreto 63/000","MODIFICACION DE CARGOS Y CONTRATOS DE LA ADMINISTRACION NACIONAL DE PUERTOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/63-2000"
2000-02-29,"Decree","Decreto 62/000","FIJACION DEL PRECIO DE LOS CIGARRILLOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/62-2000"
2000-02-29,"Decree","Decreto 61/000","FIJACION DE UR, URA, IPC, CRA. ENERO 2000. FEBRERO 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/61-2000"
2000-02-29,"Decree","Decreto 60/000","APROBACION DEL REGLAMENTO DE USO DEL NOMBRE, SIGLA Y EMBLEMA LOGOTIPO 
DEL MERCOSUR - DECISION CMC 1/98","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/60-2000"
2000-02-29,"Decree","Decreto 59/000","APROBACION DEL REGLAMENTO DEL PROTOCOLO DE BRASILIA PARA LA SOLUCION DE CONTROVERSIAS - DECISION CMC 17/98","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/59-2000"
2000-02-29,"Decree","Decreto 58/000","CREACION DE LA COMISION NACIONAL DE TRASPLANTES DEL MINISTERIO DE SALUD PUBLICA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/58-2000"
2000-02-29,"Decree","Decreto 57/000","ESCUELAS DE ENFERMERIA. ESCUELA DE SANIDAD DR. JOSE SCOSERIA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/57-2000"
2000-02-29,"Decree","Decreto 56/000","MEDICAMENTOS CONTROLADOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/56-2000"
2000-02-29,"Decree","Decreto 55/000","REGIMEN DE JORNADA LABORAL. ESTABLECIMIENTOS INDUSTRIALES Y COMERCIALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/55-2000"
2000-02-29,"Decree","Decreto 54/000","SERVICIO DE TELEVISION PARA ABONADOS. IMPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/54-2000"
2000-02-29,"Decree","Decreto 53/000","ESTRUCTURA ORGANICA DE LA UNIDAD DE COORDINACION GENERAL - PROGRAMA DE REFORMA DEL ESTADO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/53-2000"
2000-02-29,"Decree","Decreto 52/000","FIJACION DE PRECIOS PARA PROPANO INDUSTRIAL Y PROPANO REDES DE ANCAP. FEBRERO 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/52-2000"
2000-02-29,"Decree","Decreto 51/000","FIJACION DE PRECIOS DE COMBUSTIBLES Y ALCOHOLES. FEBRERO 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/51-2000"
2000-02-29,"Decree","Decreto 50/000","AMPLIACION DE COMETIDOS DE LA JUNTA NACIONAL DE DROGAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/50-2000"
2000-02-29,"Decree","Decreto 49/000","SUMA PARA EL MEJOR GOCE DE LA LICENCIA. SALARIO VACACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/49-2000"
2000-02-29,"Decree","Decreto 48/000","EMISION DE BONOS DE AHORRO PREVISIONAL AÑO 2000. 3ª SERIE","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/48-2000"
2000-02-29,"Decree","Decreto 47/000","EMISION DE BONOS DEL TESORO. 52ª SERIE","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/47-2000"
2000-02-29,"Decree","Decreto 46/000","EXPEDICION DE ESPECIALIDADES FARMACEUTICAS EN SALUD PUBLICA. RECETARIOS OFICIALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/46-2000"
2000-02-29,"Decree","Decreto 45/000","EXONERACION DE TASAS DE EMBARQUE A FUNCIONARIOS DIPLOMATICOS. TRANSPORTE AEREO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/45-2000"
2000-02-29,"Decree","Decreto 44/000","MODIFICACION DEL ESCALAFON DEL SERVICIO DE VETERINARIA Y REMONTA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/44-2000"
2000-02-29,"Decree","Decreto 43/000","CREACION DE LA MEDALLA 15 DE NOVIEMBRE DE 1817","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/43-2000"
2000-02-29,"Decree","Decreto 42/000","PROHIBICION DE IMPORTACION DE VEHICULOS USADOS EN EL MERCOSUR. NCM","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/42-2000"
2000-02-29,"Decree","Decreto 41/000","FIJACION DE TARIFAS DE GAS NATURAL. GASEBA URUGUAY S.A. ENERO 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/41-2000"
2000-02-29,"Decree","Decreto 40/000","SISTEMA INTEGRADO DE INFORMACION FINANCIERA. FUNCIONES DE ALTA ESPECIALIZACION DE LA ADMINISTRACION CENTRAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/40-2000"
2000-02-29,"Decree","Decreto 39/000","APROBACION DEL REGLAMENTO DE CALIFICACION Y ASCENSO DEL PERSONAL SUBALTERNO DE LA DIRECCION NACIONAL DE INTELIGENCIA DE ESTADO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/39-2000"
2000-02-29,"Decree","Decreto 38/000","MODIFICACION DE INTEGRACION DEL COMANDO AEREO DE OPERACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/38-2000"
2000-02-29,"Decree","Decreto 37/000","MODIFICACION AL REGLAMENTO DE UNIFORMES DE LA POLICIA NACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/37-2000"
2000-03-31,"Decree","Decreto 103/000","FIJACION DE TASA 0%. IMPUESTO A LA ENAJENACION DE BIENES AGROPECUARIOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/103-2000"
2000-03-31,"Decree","Decreto 102/000","MODIFICACION DE LA ASIGNACION DE PODERES DE DECISION AL PROSECRETARIO DE LA PRESIDENCIA DE LA REPUBLICA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/102-2000"
2000-03-31,"Decree","Decreto 101/000","EXPROPIACION DE BIEN INMUEBLE. PAYSANDU","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/101-2000"
2000-03-31,"Decree","Decreto 100/000","AFECTACION DE SERVIDUMBRES PARA LINEAS AEREAS DE CONDUCCION DE ENERGIA ELECTRICA - DEPARTAMENTO DE ARTIGAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/100-2000"
2000-03-31,"Decree","Decreto 99/000","REGLAMENTACION DE LAS SERVIDUMBRES ESTABLECIDAS EN EL DECRETO LEY 10.383 
RELATIVO A LAS LINEAS DE CONDUCCION DE ENERGIA ELECTRICA. ARTIGAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/99-2000"
2000-03-31,"Decree","Decreto 98/000","FIJACION DE TARIFAS DE PEAJES. ABRIL 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/98-2000"
2000-03-31,"Decree","Decreto 97/000","PRORROGA DEL PLAZO DE PRESENTACION PROYECTOS DE INVERSION EN EL SECTOR PUBLICO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/97-2000"
2000-03-31,"Decree","Decreto 96/000","REGLAMENTACION DE LAS SERVIDUMBRES ESTABLECIDAS EN EL DECRETO LEY 10.383 
RELATIVO A LAS LINEAS DE CONDUCCION DE ENERGIA ELECTRICA. TACUAREMBO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/96-2000"
2000-03-31,"Decree","Decreto 95/000","EXPROPIACION DE BIEN INMUEBLE. COLONIA. SAN JOSE. CANELONES. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/95-2000"
2000-03-31,"Decree","Decreto 94/000","FIJACION DE UR, URA, IPC, CRA. FEBRERO 2000. MARZO 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/94-2000"
2000-03-31,"Decree","Decreto 93/000","MODIFICACION LIMITE DE EJERCICIO DE FUNCIONES EN EL SERVICIO EXTERIOR","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/93-2000"
2000-03-31,"Decree","Decreto 92/000","MODIFICACION DE LA INTEGRACION PATRONATO DEPARTAMENTAL DE ENCARCELADOS Y
LIBERADOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/92-2000"
2000-03-31,"Decree","Decreto 91/000","PRORROGA EN LA EMISION DE BONOS DEL TESORO CUPON CERO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/91-2000"
2000-03-31,"Decree","Decreto 90/000","REDUCCION DEL GASTO PUBLICO. CREDITOS PRESUPUESTALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/90-2000"
2000-03-31,"Decree","Decreto 89/000","REDUCCION DEL GASTO PUBLICO. MISIONES OFICIALES Y COMISIONES EN EL SERVICIO EXTERIOR","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/89-2000"
2000-03-31,"Decree","Decreto 88/000","SISTEMA INTEGRADO DE INFORMACION FINANCIERA DEL ESTADO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/88-2000"
2000-04-30,"Decree","Decreto 117/000","FIJACION DE PRECIOS MINIMOS DE EXPORTACION","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/117-2000"
2000-04-30,"Decree","Decreto 116/000","REGIMEN DE INVERSIONES. FONDO DE AHORRO PREVISIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/116-2000"
2000-04-30,"Decree","Decreto 115/000","MODIFICACION AL REGLAMENTO DE AGENCIAS DE VIAJES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/115-2000"
2000-04-30,"Decree","Decreto 114/000","FIJACION DE LA TASA DE DEVOLUCION DE TRIBUTOS A LAS EXPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/114-2000"
2000-04-30,"Decree","Decreto 113/000","FIJACION DE UR, URA, IPC, CRA. MARZO 2000. ABRIL 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/113-2000"
2000-04-30,"Decree","Decreto 112/000","OTORGAMIENTO DE LICENCIAS A LOS FUNCIONARIOS DE PRESIDENCIA DE LA REPUBLICA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/112-2000"
2000-04-30,"Decree","Decreto 111/000","REGISTRO DE ASPIRANTES. FUNCIONARIOS CONTRATADOS. PRESTACION INTEGRAL DE SERVICIOS DE SALUD","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/111-2000"
2000-04-30,"Decree","Decreto 110/000","ACTUALIZACION DE LA MULTA FIJADA POR EL CODIGO AERONAUTICO. TRANSPORTE AEREO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/110-2000"
2000-04-30,"Decree","Decreto 109/000","FIJACION DE APORTES AL FONDO DE RECONVERSION LABORAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/109-2000"
2000-04-30,"Decree","Decreto 108/000","LICITACIONES PUBLICAS. OBRAS PUBLICAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/108-2000"
2000-04-30,"Decree","Decreto 107/000","EMISION DE BONOS HIPOTECARIOS EN DOLARES. SERIE H1","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/107-2000"
2000-04-30,"Decree","Decreto 106/000","EXPORTACION DE SERVICIOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/106-2000"
2000-04-30,"Decree","Decreto 105/000","EXONERACION DEL PAGO DE IVA A LAS ENAJENACIONES DE CARNE OVINA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/105-2000"
2000-04-30,"Decree","Decreto 104/000","AUTORIZACION DE CAZA DEPORTIVA. PROHIBICION DE CAZA DE ESPECIES ZOOLOGICAS SILVESTRES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/104-2000"
2000-05-31,"Decree","Decreto 165/000","APROBACION DEL MARCO REGULATORIO PARA EL TRATAMIENTO DE LA GENETICA ANIMAL DE BOVINOS, CAPRINOS, OVINOS, EQUINOS Y PORCINOS - RESOLUCION GMC 46/96","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/165-2000"
2000-05-31,"Decree","Decreto 164/000","REGLAMENTO TECNICO MERCOSUR SOBRE LA LISTA POSITIVA PARA ENVASES Y EQUIPAMIENTOS CELULOSICOS EN CONTACTO CON ALIMENTOS. RESOLUCION GMC 56/97","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/164-2000"
2000-05-31,"Decree","Decreto 163/000","FIJACION DE TARIFAS DEL TRANSPORTE COLECTIVO DE PASAJEROS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/163-2000"
2000-05-31,"Decree","Decreto 162/000","PRORROGA PRESENTACION DE DECLARACION JURADA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/162-2000"
2000-05-31,"Decree","Decreto 161/000","EMISION DE BONOS DEL TESORO. BONO GLOBAL REGISTRADO. SERIE A 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/161-2000"
2000-05-31,"Decree","Decreto 160/000","REGULACION DEL SERVICIO DE TELEVISION SATELITAL PARA ABONADOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/160-2000"
2000-05-31,"Decree","Decreto 159/000","MODIFICACION DE TARIFAS DE SERVICIOS DE TELEVISION PARA ABONADOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/159-2000"
2000-05-31,"Decree","Decreto 158/000","REDUCCION DEL GASTO PUBLICO. HORAS EXTRAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/158-2000"
2000-05-31,"Decree","Decreto 157/000","REGULACION DE LA CONCENTRACION DE PERSONAS EN ESPACIOS PUBLICOS QUE CONSTITUYAN RIESGO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/157-2000"
2000-05-31,"Decree","Decreto 156/000","MODIFICACION DE CARGOS Y CONTRATOS DE LA ADMINISTRACION NACIONAL DE PUERTOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/156-2000"
2000-05-31,"Decree","Decreto 155/000","ENTES AUTONOMOS Y SERVICIOS DESCENTRALIZADOS INDUSTRIALES Y COMERCIALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/155-2000"
2000-05-31,"Decree","Decreto 154/000","REGULACION DE CREDITOS INCOBRABLES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/154-2000"
2000-05-31,"Decree","Decreto 153/000","FIJACION DE UR, URA, IPC, CRA. ABRIL 2000. MAYO 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/153-2000"
2000-05-31,"Decree","Decreto 152/000","ACUERDO SOBRE DISTRIBUCION DE MUESTRAS PARA PROFESIONALES Y PROPAGANDAS DE MEDICAMENTOS QUE CONTENGAN ESTUPEFACIENTES O SUSTANCIAS SICOTROPICAS. RESOLUCION GMC 57/99","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/152-2000"
2000-05-31,"Decree","Decreto 151/000","APROBACION DEL LISTADO DE LAS ENFERMEDADES DE NOTIFICACION OBLIGATORIA. RESOLUCION GMC 80/99","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/151-2000"
2000-05-31,"Decree","Decreto 150/000","APROBACION DEL DOCUMENTO DE DEFINICIONES Y GLOSARIOS PARA PRODUCTOS DOMISANITARIOS - RESOLUCION GMC 26/96","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/150-2000"
2000-05-31,"Decree","Decreto 149/000","APROBACION DE LA OBLIGATORIEDAD DE COMUNICACION ENTRE LOS ESTADOS DEL MERCOSUR SOBRE EL RETIRO DE MEDICAMENTOS DEL MERCADO. RESOLUCION GMC 78/99","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/149-2000"
2000-05-31,"Decree","Decreto 148/000","APROBACION DEL REGLAMENTO TECNICO MERCOSUR SOBRE LA ACTUALIZACION DE LA LISTA POSITIVA DE RESINAS Y POLIMEROS PARA ENVASES Y EQUIPAMIENTOS PLASTICOS EN CONTACTO CON ALIMENTOS. RESOLUCION GMC 52/97","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/148-2000"
2000-05-31,"Decree","Decreto 147/000","APROBACION DEL GLOSARIO DE TERMINOLOGIA DE VIGILANCIA EPIDEMIOLOGICA. 
RESOLUCION GMC 53/99","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/147-2000"
2000-05-31,"Decree","Decreto 146/000","PROHIBICION DE UTILIZACION DE REEMBOLSO PARA LA COMPRAVENTA DE ESTUPEFACIENTES Y SUSTANCIAS SICOTROPICAS - RESOLUCION GMC 46/99","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/146-2000"
2000-05-31,"Decree","Decreto 145/000","APROBACION DEL PROGRAMA DE CAPACITACION DE INSPECTORES EN BUENAS 
PRACTICAS DE FABRICACION Y CONTROL PARA LA INDUSTRIA DE PRODUCTOS DE 
HIGIENE PERSONAL, COSMETICOS Y PERFUMES. RESOLUCION GMC 47/99","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/145-2000"
2000-05-31,"Decree","Decreto 144/000","APROBACION DEL REGLAMENTO TECNICO MERCOSUR SOBRE PROGRAMA PARA CAPACITACION DE INSPECTORES PARA VERIFICACION DEL CUMPLIMIENTO DE LAS BUENAS PRACTICAS DE FABRICACION Y CONTROL DE PRODUCTOS PARA DIAGNOSTICO DE USO IN VITRO - RESOLUCION GMC 48/99","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/144-2000"
2000-05-31,"Decree","Decreto 143/000","APROBACION DEL REGLAMENTO TECNICO MERCOSUR SOBRE CRITERIOS PARA INCLUSION EXCLUSION Y MODIFICACION DE CONCENTRACION DE SUSTANCIAS - RESOLUCION GMC 133/96","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/143-2000"
2000-05-31,"Decree","Decreto 142/000","AUTORIZACION DE VUELOS LOGISTICOS Y DE INSTRUCCION PARA EL AÑO 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/142-2000"
2000-05-31,"Decree","Decreto 141/000","PRORROGA DE APORTES DE CONTRIBUCION ESPECIAL DE SEGURIDAD SOCIAL. SANIDAD MILITAR","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/141-2000"
2000-05-31,"Decree","Decreto 140/000","FIJACION DE PRECIOS DE COMBUSTIBLES Y ALCOHOLES. MAYO 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/140-2000"
2000-05-31,"Decree","Decreto 139/000","CARGOS Y CONTRATOS DE FUNCION PUBLICA. DIRECCION GENERAL IMPOSITIVA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/139-2000"
2000-05-31,"Decree","Decreto 138/000","APROBACION DEL USO DE PLANILLAS DE NOTIFICACION OBLIGATORIA DE ENFERMEDADES.  RESOLUCION GMC 50/99","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/138-2000"
2000-05-31,"Decree","Decreto 137/000","APLICACION DE DISPOSICIONES RELATIVAS AL INTERCAMBIO POSTAL ENTRE CIUDADES SITUADAS EN REGION DE FRONTERA Y SU PROCEDIMIENTO TECNICO OPERACIONAL. RESOLUCION GMC  29/98","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/137-2000"
2000-05-31,"Decree","Decreto 136/000","APROBACION DEL PLAN GENERAL DE ESTUDIOS DE LA ESCUELA DE COMANDO Y 
ESTADO MAYOR AEREO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/136-2000"
2000-05-31,"Decree","Decreto 135/000","MODIFICACION DEL PLAN DE ESTUDIOS DEL CENTRO DE INSTRUCCION DE ARMADA","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/135-2000"
2000-05-31,"Decree","Decreto 134/000","CURSO DE RECONVERSION DE RADIOTELEGRAFISTAS DE LA MARINA MERCANTE","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/134-2000"
2000-05-31,"Decree","Decreto 133/000","MODIFICACION AL REGLAMENTO DE CEREMONIAL Y PROTOCOLO DEL EJERCITO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/133-2000"
2000-05-31,"Decree","Decreto 132/000","APROBACION PLAN DE ESTUDIOS DE LA ESCUELA NAVAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/132-2000"
2000-05-31,"Decree","Decreto 131/000","FIJACION DE TASA DE CONTROL EN LA EXPEDICION DE GUIAS DE TRANSITO DE PRODUCTOS FORESTALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/131-2000"
2000-05-31,"Decree","Decreto 130/000","FIJACION DE APORTE PATRONAL DE CONTRIBUCION ESPECIAL DE SEGURIDAD SOCIAL. TRABAJADORES RURALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/130-2000"
2000-05-31,"Decree","Decreto 129/000","REGLAMENTACION DE LAS SERVIDUMBRES ESTABLECIDAS EN EL DECRETO LEY 10.383 
RELATIVO A LAS LINEAS DE CONDUCCION DE ENERGIA ELECTRICA. PAYSANDU","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/129-2000"
2000-05-31,"Decree","Decreto 128/000","FIJACION DE TARIFAS DE GAS NATURAL. GASEBA URUGUAY S.A. ABRIL 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/128-2000"
2000-05-31,"Decree","Decreto 127/000","REGLAMENTACION DE LA LEY DE ESTABLECIMIENTOS COMERCIALES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/127-2000"
2000-05-31,"Decree","Decreto 126/000","REFORMULACION DE LA ESTRUCTURA ORGANIZATIVA - ESTRUCTURA DE CARGOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/126-2000"
2000-05-31,"Decree","Decreto 125/000","AUTORIZACION DE CURSOS PARA CADETES ESPECIALES DE LA ESCUELA NACIONAL DE POLICIA. PROFESIONALES UNIVERSITARIOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/125-2000"
2000-05-31,"Decree","Decreto 124/000","PRORROGA PAGO DE ANUALIDADES. PROTECCION DE LA PROPIEDAD INTELECTUAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/124-2000"
2000-05-31,"Decree","Decreto 123/000","MODIFICACION DE CARGOS Y CONTRATOS DE LA ADMINISTRACION NACIONAL DE PUERTOS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/123-2000"
2000-05-31,"Decree","Decreto 122/000","INSTALACION DE MESA DEL TRANSPORTE POR CARRETERA. TRANSPORTE TERRESTRE","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/122-2000"
2000-05-31,"Decree","Decreto 121/000","DESAFECTACION DE BIEN INMUEBLE DEL ESTADO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/121-2000"
2000-05-31,"Decree","Decreto 120/000","APROBACION DE CARGOS Y CONTRATOS DE LA FUNCION PUBLICA. CONTADURIA 
GENERAL DE LA NACION","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/120-2000"
2000-05-31,"Decree","Decreto 119/000","APROBACION DE CARGOS Y CONTRATOS DE LA FUNCION PUBLICA. TESORERIA GENERAL
DE LA NACION","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/119-2000"
2000-05-31,"Decree","Decreto 118/000","CARGOS Y CONTRATOS DE LA FUNCION PUBLICA DEL MINISTERIO DE ECONOMIA Y FINANZAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/118-2000"
2000-06-30,"Decree","Decreto 192/000","MODIFICACION NOMENCLATURA COMUN DEL MERCOSUR - ARANCEL EXTERNO COMUN","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/192-2000"
2000-06-30,"Decree","Decreto 191/000","FIJACION DE PRECIOS, TASAS E IMPUESTOS PARA LA LIQUIDACION DEL IMESI. BEBIDAS NACIONALES Y EXTRANJERAS. JULIO/DICIEMBRE 2000","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/191-2000"
2000-06-30,"Decree","Decreto 190/000","PRORROGA DE VIGENCIA DE LO DISPUESTO EN LOS ARTS. 2º, 3º Y 6º DEL DECRETO 558/994, RELATIVO A LAS TASAS DE DEVOLUCION DE TRIBUTOS A LAS EXPORTACIONES","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/190-2000"
2000-06-30,"Decree","Decreto 189/000","PRORROGA EN EL PORCENTAJE DE BONIFICACION DE LA INDUSTRIA TEXTIL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/189-2000"
2000-06-30,"Decree","Decreto 188/000","FIJACION DE APORTE PATRONAL DE CONTRIBUCION ESPECIAL DE SEGURIDAD SOCIAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/188-2000"
2000-06-30,"Decree","Decreto 187/000","APRUEBASE REGIMEN DE APUESTAS EN EL JUEGO DE QUINIELAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/187-2000"
2000-06-30,"Decree","Decreto 186/000","MODIFICACION DE LA REGLAMENTACION SOBRE ADQUISICION Y TENENCIA DE ARMAS DE FUEGO","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/186-2000"
2000-06-30,"Decree","Decreto 185/000","MODIFICACION DEL COMITE DE EVALUACION Y SEGUIMIENTO DEL PROGRAMA DE REFORMA DE LA SEGURIDAD SOCIAL","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/185-2000"
2000-06-30,"Decree","Decreto 184/000","INTEGRACION DEL PROGRAMA NACIONAL DE CALIDAD","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/184-2000"
2000-06-30,"Decree","Decreto 183/000","APROBACION DEL REGLAMENTO DE CARRERAS DEL HIPODROMO NACIONAL DE MAROÑAS","(Documento actualizado)","https://www.impo.com.uy/bases/decretos/183-2000"
